model,method,benchmark,qid,question_type,strict_label,public_label,correct_votes,wrong_votes,complete_repetitions,answer_source
gemma4_12b,memoryos,locomo,conv-44_qa058,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa059,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa060,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa061,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa062,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa063,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa064,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa065,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa066,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa067,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa068,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa069,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa070,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa071,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa072,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa073,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa074,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa075,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa076,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa077,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa078,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa079,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa080,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa081,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa082,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa083,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa084,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa085,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa086,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa087,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa088,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa089,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa090,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa091,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa092,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa093,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa094,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa095,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa096,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa097,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa098,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa099,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa100,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa101,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa102,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa103,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa104,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa105,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa106,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa107,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa108,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa109,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa110,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa111,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa112,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa113,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa114,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa115,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa116,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa117,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa118,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa119,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa120,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa121,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa122,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa123,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa124,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa125,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa126,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa127,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa128,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa129,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa130,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa131,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa132,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa133,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa134,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa135,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa136,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa137,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa138,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa139,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa140,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa141,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa142,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa143,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa144,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa145,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa146,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa147,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa148,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa149,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa150,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa151,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa152,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa153,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa154,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa155,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa156,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-44_qa157,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa000,open-ended,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa001,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa002,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa003,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa004,temporal,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa005,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa006,open-ended,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa007,open-ended,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa008,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa009,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa010,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa011,temporal,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa012,open-ended,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa013,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa014,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa015,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa016,open-ended,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa017,open-ended,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa018,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa019,open-ended,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa020,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa021,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa022,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa023,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa024,multi-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa025,open-ended,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa026,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa027,multi-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa028,temporal,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa029,temporal,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,memoryos,locomo,conv-47_qa030,open-ended,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
